	batch_id	status	size_mb	start_time	finish_time	total_time_sec	total_time_min
2868	2868	DONE	12.520864486694336	1504710736.647728	1504710748.2844667	11.636738777160645	0.19394564628601074
2849	2849	DONE	28.15020751953125	1504710428.490637	1504710447.5689466	19.078309535980225	0.3179718255996704
2905	2905	DONE	8.387916564941406	1504711321.7461832	1504711329.4654934	7.719310283660889	0.12865517139434815
2844	2844	DONE	10.00584602355957	1504710339.026418	1504710348.5168574	9.490439414978027	0.1581739902496338
2891	2891	DONE	12.520956039428711	1504711101.1982422	1504711111.2935941	10.095351934432983	0.16825586557388306
2839	2839	DONE	12.521425247192383	1504710259.6549745	1504710269.434952	9.779977560043335	0.16299962600072224
2879	2879	DONE	12.520532608032227	1504710911.314687	1504710921.5395758	10.224888801574707	0.17041481335957845
2835	2835	DONE	12.522026062011719	1504710188.4727855	1504710198.4644783	9.991692781448364	0.1665282130241394
3490	3490	DONE	25.041976928710938	1504721049.2852051	1504721065.0963366	15.811131477355957	0.2635188579559326
2834	2834	DONE	12.520877838134766	1504710172.887315	1504710183.5358849	10.648569822311401	0.17747616370519
3078	3078	DONE	12.51948356628418	1504714096.779033	1504714107.019782	10.24074912071228	0.17067915201187134
2927	2927	DONE	25.042543411254883	1504711656.5168502	1504711673.512961	16.996110677719116	0.2832685112953186
2904	2904	DONE	12.519556045532227	1504711306.6016116	1504711316.8292453	10.227633714675903	0.17046056191126505
2878	2878	DONE	12.520463943481445	1504710894.9174404	1504710904.8710325	9.95359206199646	0.16589320103327435
2867	2867	DONE	14.751245498657227	1504710720.1776738	1504710731.694957	11.517283201217651	0.19195472002029418
2836	2836	DONE	12.521417617797852	1504710203.2746086	1504710214.089784	10.815175294876099	0.18025292158126832
2852	2852	DONE	9.749454498291016	1504710484.2564936	1504710492.7739165	8.517422914505005	0.14195704857508343
4682	4682	DONE	12.520727157592773	1504744732.640155	1504744742.1329536	9.492798566818237	0.15821330944697062
3437	3437	DONE	12.516866683959961	1504720113.5275595	1504720124.0091016	10.481542110443115	0.17469236850738526
4662	4662	DONE	36.50056266784668	1504744265.7715075	1504744295.2032058	29.431698322296143	0.49052830537160236
3234	3234	DONE	12.52064323425293	1504716656.5078516	1504716667.04222	10.534368515014648	0.17557280858357746
2830	2830	DONE	13.709457397460938	1504710103.8514993	1504710114.604403	10.752903699874878	0.1792150616645813
2814	2814	DONE	12.521171569824219	1504709850.3099267	1504709860.7730694	10.46314263343811	0.17438571055730184
2797	2797	DONE	12.520631790161133	1504709583.7100124	1504709593.1347032	9.42469072341919	0.15707817872365315
2846	2846	DONE	14.376657485961914	1504710368.4713695	1504710379.3810637	10.909694194793701	0.18182823657989503
2859	2859	DONE	4.873737335205078	1504710597.5728385	1504710604.1089542	6.536115646362305	0.10893526077270507
2792	2792	DONE	25.042034149169922	1504709487.0821369	1504709502.538987	15.456850051879883	0.2576141675313314
2829	2829	DONE	9.748428344726562	1504710088.381236	1504710097.0750246	8.693788528442383	0.14489647547403972
2813	2813	DONE	12.52078628540039	1504709835.0433288	1504709845.4370005	10.393671751022339	0.17322786251703898
2804	2804	DONE	11.964380264282227	1504709701.1409392	1504709708.6901424	7.549203157424927	0.1258200526237488
2783	2783	DONE	12.520851135253906	1504709341.937068	1504709352.6976593	10.760591268539429	0.17934318780899047
2782	2782	DONE	12.927505493164062	1504709326.6471279	1504709337.2555158	10.60838794708252	0.17680646578470866
3124	3124	DONE	15.8009033203125	1504714878.0143301	1504714890.5566406	12.5423104763031	0.20903850793838502
2858	2858	DONE	12.521001815795898	1504710581.702644	1504710591.8878205	10.185176372528076	0.1697529395421346
2845	2845	DONE	12.521076202392578	1504710353.6586912	1504710363.6373925	9.97870135307312	0.16631168921788533
2805	2805	DONE	12.520729064941406	1504709713.474958	1504709723.9912539	10.516295909881592	0.17527159849802654
2847	2847	DONE	13.670875549316406	1504710384.181895	1504710395.9065354	11.724640369415283	0.19541067282358807
2831	2831	DONE	12.521711349487305	1504710119.494527	1504710129.8866143	10.39208722114563	0.1732014536857605
3387	3387	DONE	9.749128341674805	1504719179.7905388	1504719188.8830283	9.09248948097229	0.15154149134953818
2913	2913	DONE	12.521049499511719	1504711443.8855722	1504711454.2442355	10.358663320541382	0.1726443886756897
2862	2862	DONE	12.52102279663086	1504710646.164726	1504710657.146457	10.981730937957764	0.18302884896596272
2817	2817	DONE	12.52006721496582	1504709899.5745487	1504709909.8527884	10.278239727020264	0.17130399545033773
2884	2884	DONE	12.521486282348633	1504710997.156704	1504711008.0092747	10.85257077217102	0.18087617953618368
3236	3236	DONE	25.041431427001953	1504716686.8767495	1504716701.966842	15.090092420578003	0.25150154034296673
2812	2812	DONE	9.747861862182617	1504709820.7778468	1504709830.3420532	9.56420636177063	0.15940343936284382
2848	2848	DONE	25.042821884155273	1504710400.745511	1504710423.5865324	22.841021299362183	0.38068368832270305
2861	2861	DONE	12.520950317382812	1504710629.6609392	1504710641.1269085	11.465969324111938	0.19109948873519897
2832	2832	DONE	12.521087646484375	1504710135.0961976	1504710145.3135188	10.217321157455444	0.17028868595759075
2875	2875	DONE	7.188350677490234	1504710852.7635858	1504710860.6083217	7.844735860824585	0.13074559768040975
2815	2815	DONE	21.790752410888672	1504709865.506094	1504709879.9870067	14.480912685394287	0.24134854475657144
2799	2799	DONE	12.572925567626953	1504709613.3995504	1504709624.2506056	10.851055145263672	0.18085091908772785
2798	2798	DONE	12.520057678222656	1504709597.8336625	1504709608.6861942	10.852531671524048	0.18087552785873412
2926	2926	DONE	12.52125358581543	1504711641.0885158	1504711651.5939898	10.505474090576172	0.1750912348429362
2911	2911	DONE	12.521108627319336	1504711413.84699	1504711423.8849013	10.037911176681519	0.16729851961135864
2883	2883	DONE	28.14944076538086	1504710975.3237607	1504710992.294724	16.9709632396698	0.28284938732783
4663	4663	DONE	18.2752685546875	1504744303.1036346	1504744317.9910502	14.887415647506714	0.2481235941251119
2331	2331	DONE	18.269134521484375	1504700905.5935812	1504700933.2067313	27.613150119781494	0.4602191686630249
3696	3696	DONE	12.521306991577148	1504724810.6475341	1504724821.0038838	10.35634970664978	0.172605828444163
4586	4586	DONE	12.520029067993164	1504742558.6620445	1504742568.8489833	10.186938762664795	0.1697823127110799
4700	4700	DONE	12.528156280517578	1504745079.0929074	1504745089.5957084	10.502800941467285	0.17504668235778809
4699	4699	DONE	14.06553840637207	1504745060.5917249	1504745071.2141685	10.622443675994873	0.17704072793324788
4693	4693	DONE	15.313552856445312	1504744941.5073726	1504744952.8537884	11.346415758132935	0.18910692930221557
4718	4718	DONE	18.26884651184082	1504745543.4284272	1504745571.8422816	28.413854360580444	0.4735642393430074
4707	4707	DONE	18.268556594848633	1504745255.335818	1504745270.1462145	14.810396432876587	0.24683994054794312
4703	4703	DONE	18.269466400146484	1504745158.4786527	1504745180.603153	22.124500274658203	0.3687416712443034
4684	4684	DONE	15.79307746887207	1504744767.42796	1504744786.2742271	18.846267223358154	0.3141044537226359
4715	4715	DONE	15.829244613647461	1504745462.110315	1504745466.927389	4.817073822021484	0.08028456370035807
4696	4696	DONE	15.850215911865234	1504745001.6508174	1504745012.534718	10.88390064239502	0.181398344039917
4752	4752	DONE	14.648004531860352	1504746409.9580357	1504746430.6780043	20.719968557357788	0.3453328092892965
4729	4729	DONE	6.909276962280273	1504745845.0915732	1504745852.8050225	7.713449239730835	0.12855748732884725
4701	4701	DONE	12.527076721191406	1504745097.5046358	1504745114.7324297	17.22779393196106	0.28712989886601764
4745	4745	DONE	17.414960861206055	1504746217.8865206	1504746241.0994852	23.21296453475952	0.386882742245992
4677	4677	DONE	18.269773483276367	1504744616.0549116	1504744637.749773	21.69486141204834	0.361581023534139
4774	4774	DONE	63.69815254211426	1504746944.9472096	1504746976.3913562	31.444146633148193	0.5240691105524699
4759	4759	DONE	15.322675704956055	1504746601.4726715	1504746619.7858515	18.313179969787598	0.3052196661631266
4761	4761	DONE	28.156278610229492	1504746653.4000838	1504746684.1403074	30.74022364616394	0.512337060769399
4727	4727	DONE	18.26900291442871	1504745779.930901	1504745805.2734897	25.342588663101196	0.4223764777183533
4712	4712	DONE	6.855009078979492	1504745377.5665808	1504745390.9191442	13.352563381195068	0.22254272301991782
4709	4709	DONE	18.26881980895996	1504745311.8342464	1504745327.4486392	15.614392757415771	0.2602398792902629
4728	4728	DONE	18.256750106811523	1504745813.2768123	1504745837.5341392	24.25732684135437	0.4042887806892395
4725	4725	DONE	15.84881591796875	1504745734.4123328	1504745746.3839662	11.971633434295654	0.19952722390492758
4731	4731	DONE	15.657712936401367	1504745892.2917256	1504745915.4742224	23.182496786117554	0.3863749464352926
4790	4790	DONE	57.503164291381836	1504747360.2675762	1504747391.7062502	31.438673973083496	0.5239778995513916
4762	4762	DONE	12.525135040283203	1504746692.1331246	1504746703.0366395	10.903514862060547	0.18172524770100912
4754	4754	DONE	13.605533599853516	1504746462.334298	1504746473.1342578	10.799959897994995	0.1799993316332499
4733	4733	DONE	15.120559692382812	1504745943.4118595	1504745955.3568208	11.944961309432983	0.19908268849054972
4720	4720	DONE	18.270967483520508	1504745615.690429	1504745630.8894079	15.198978900909424	0.25331631501515706
4778	4778	DONE	12.52777099609375	1504747076.6348603	1504747082.530753	5.89589262008667	0.0982648770014445
4723	4723	DONE	15.866373062133789	1504745682.1698256	1504745693.6135218	11.44369626045227	0.19072827100753784
4753	4753	DONE	18.268848419189453	1504746438.6165411	1504746453.6399112	15.023370027542114	0.25038950045903524
4746	4746	DONE	18.26840591430664	1504746248.5543637	1504746274.1522884	25.59792470932007	0.4266320784886678
4730	4730	DONE	17.499876022338867	1504745860.6458306	1504745884.4616263	23.81579566001892	0.39692992766698204
4721	4721	DONE	16.128173828125	1504745638.7527325	1504745660.1500416	21.397309064865112	0.35662181774775187
4717	4717	DONE	57.494253158569336	1504745507.7606435	1504745535.4283032	27.667659759521484	0.46112766265869143
4716	4716	DONE	18.26882553100586	1504745475.0165446	1504745499.6072972	24.590752601623535	0.4098458766937256
4719	4719	DONE	57.50465774536133	1504745579.901219	1504745607.5561965	27.654977560043335	0.4609162926673889
4756	4756	DONE	15.124361038208008	1504746514.718441	1504746535.666788	20.948347091674805	0.3491391181945801
4749	4749	DONE	14.861335754394531	1504746327.7163048	1504746347.0603783	19.34407353401184	0.322401225566864
4668	4668	DONE	25.047225952148438	1504744408.1041942	1504744424.7609792	16.656785011291504	0.2776130835215251
4425	4425	DONE	21.56509780883789	1504739056.228756	1504739069.400607	13.17185115814209	0.2195308526357015
4424	4424	DONE	12.520767211914062	1504739038.4042075	1504739048.8277967	10.42358922958374	0.173726487159729
4546	4546	DONE	63.707157135009766	1504741692.9798577	1504741722.335427	29.35556936264038	0.4892594893773397
4504	4504	DONE	18.269628524780273	1504740617.2754123	1504740639.5044184	22.229006052017212	0.37048343420028684
4443	4443	DONE	14.789787292480469	1504739371.235784	1504739382.7202663	11.484482288360596	0.19140803813934326
4431	4431	DONE	12.52073860168457	1504739158.2352262	1504739167.769765	9.534538745880127	0.1589089790980021
4432	4432	DONE	12.521013259887695	1504739175.1950598	1504739185.1880524	9.992992639541626	0.16654987732569376
4426	4426	DONE	18.269893646240234	1504739077.9220634	1504739083.122059	5.199995756149292	0.08666659593582153
4423	4423	DONE	12.520244598388672	1504739021.2098305	1504739031.0196693	9.809838771820068	0.1634973128636678
4631	4631	DONE	31.18781089782715	1504743481.1900733	1504743510.6284554	29.438382148742676	0.4906397024790446
4618	4618	DONE	12.525520324707031	1504743198.8609107	1504743213.7372775	14.87636685371399	0.2479394475618998
4545	4545	DONE	18.26868438720703	1504741678.7156377	1504741683.7114239	4.995786190032959	0.08326310316721598
4576	4576	DONE	21.955480575561523	1504742378.9605541	1504742391.3006225	12.340068340301514	0.2056678056716919
4598	4598	DONE	12.521305084228516	1504742795.4288123	1504742805.3758104	9.946998119354248	0.16578330198923746
4503	4503	DONE	18.234601974487305	1504740595.531999	1504740609.664671	14.13267183303833	0.23554453055063884
4420	4420	DONE	12.527933120727539	1504738931.8076737	1504738947.7023609	15.894687175750732	0.2649114529291789
4686	4686	DONE	15.738712310791016	1504744812.1065927	1504744822.4737601	10.367167472839355	0.1727861245473226
4711	4711	DONE	18.268125534057617	1504745364.678955	1504745370.0074625	5.328507423400879	0.08880845705668132
4427	4427	DONE	14.755180358886719	1504739090.6985018	1504739108.624063	17.92556118965149	0.29875935316085817
4444	4444	DONE	18.258140563964844	1504739390.1516654	1504739404.5199926	14.368327140808105	0.23947211901346843
4679	4679	DONE	18.264732360839844	1504744669.1167755	1504744683.6625051	14.545729637145996	0.2424288272857666
4661	4661	DONE	16.71006965637207	1504744244.9686837	1504744257.7080255	12.739341735839844	0.2123223622639974
4645	4645	DONE	34.9511661529541	1504743840.2077544	1504743859.044647	18.83689260482788	0.3139482100804647
4629	4629	DONE	13.236492156982422	1504743455.6590674	1504743460.6533096	4.994242191314697	0.08323736985524495
4441	4441	DONE	25.04088020324707	1504739337.0717509	1504739351.5333674	14.461616516113281	0.24102694193522137
4442	4442	DONE	14.024044036865234	1504739359.1068578	1504739364.1648252	5.0579674243927	0.08429945707321167
4438	4438	DONE	13.642959594726562	1504739286.611057	1504739304.2185118	17.607454776763916	0.29345757961273194
4428	4428	DONE	8.357421875	1504739116.0415242	1504739124.351254	8.309729814529419	0.13849549690882365
4437	4437	DONE	12.520421981811523	1504739269.0143185	1504739279.6383173	10.623998880386353	0.1770666480064392
4439	4439	DONE	12.52109146118164	1504739311.6574323	1504739321.738849	10.081416606903076	0.16802361011505126
4901	4901	DONE	12.527088165283203	1504750065.097304	1504750081.1629498	16.065645694732666	0.2677607615788778
4897	4897	DONE	9.748327255249023	1504749980.1082027	1504749989.4339857	9.325783014297485	0.15542971690495808
4577	4577	DONE	12.521207809448242	1504742398.9608445	1504742409.2951357	10.334291219711304	0.1722381869951884
4884	4884	DONE	25.236127853393555	1504749645.1158698	1504749669.3227541	24.206884384155273	0.40344807306925456
4505	4505	DONE	12.525506973266602	1504740647.108581	1504740662.7094789	15.600897789001465	0.2600149631500244
4435	4435	DONE	12.520418167114258	1504739234.3126943	1504739244.1861022	9.87340784072876	0.16455679734547932
4436	4436	DONE	12.520782470703125	1504739251.6588376	1504739261.9094677	10.250630140304565	0.17084383567174274
4597	4597	DONE	37.56549644470215	1504742765.4132648	1504742788.1621475	22.74888277053833	0.37914804617563885
4736	4736	DONE	15.50482177734375	1504745991.6190407	1504746006.6850467	15.066005945205688	0.25110009908676145
4794	4794	DONE	44.98360633850098	1504747467.2436905	1504747492.5894027	25.345712184906006	0.4224285364151001
4797	4797	DONE	17.77625274658203	1504747563.1819139	1504747578.653911	15.471997261047363	0.25786662101745605
4801	4801	DONE	17.234642028808594	1504747672.3717947	1504747687.5950003	15.22320556640625	0.2537200927734375
4793	4793	DONE	14.148103713989258	1504747441.4930375	1504747459.2538402	17.760802745819092	0.2960133790969849
4807	4807	DONE	18.270009994506836	1504747830.9659257	1504747855.3151593	24.349233627319336	0.4058205604553223
4789	4789	DONE	9.754404067993164	1504747339.1958866	1504747352.2861543	13.090267658233643	0.21817112763722737
4787	4787	DONE	13.132486343383789	1504747302.4959023	1504747314.0279112	11.53200888633728	0.19220014810562133
4785	4785	DONE	12.526422500610352	1504747243.3690777	1504747253.8411636	10.472085952758789	0.17453476587931316
4814	4814	DONE	18.270112991333008	1504748004.6397266	1504748009.2728446	4.633117914199829	0.07721863190333049
4792	4792	DONE	47.48981475830078	1504747412.9006524	1504747433.452788	20.552135705947876	0.3425355950991313
4779	4779	DONE	28.15495491027832	1504747090.477935	1504747095.5824146	5.104479551315308	0.08507465918858846
4780	4780	DONE	24.65949821472168	1504747103.676081	1504747119.3896136	15.71353268623352	0.26189221143722535
4842	4842	DONE	9.747777938842773	1504748702.1307182	1504748711.5345657	9.403847455978394	0.15673079093297324
4800	4800	DONE	16.29860496520996	1504747641.7333522	1504747664.2295709	22.49621868133545	0.3749369780222575
4784	4784	DONE	34.39275932312012	1504747196.9818885	1504747235.3402963	38.358407735824585	0.6393067955970764
4781	4781	DONE	19.69166374206543	1504747127.638922	1504747150.431258	22.792335987091064	0.3798722664515177
4854	4854	DONE	28.156049728393555	1504748916.0117471	1504748921.398691	5.386943817138672	0.0897823969523112
4783	4783	DONE	12.532155990600586	1504747178.0076866	1504747188.8542292	10.846542596817017	0.18077570994695027
4777	4777	DONE	25.051101684570312	1504747045.7445	1504747067.8488648	22.10436487197876	0.368406081199646
4823	4823	DONE	12.526647567749023	1504748232.3312018	1504748237.7485585	5.417356729507446	0.09028927882512411
4795	4795	DONE	30.988788604736328	1504747500.646993	1504747522.82615	22.1791570186615	0.36965261697769164
4817	4817	DONE	18.268600463867188	1504748054.2028232	1504748077.3918102	23.188987016677856	0.38648311694463094
4824	4824	DONE	12.526784896850586	1504748245.4679606	1504748260.401814	14.933853387832642	0.24889755646387737
4815	4815	DONE	18.268390655517578	1504748017.7010446	1504748033.0255044	15.324459791183472	0.2554076631863912
4811	4811	DONE	18.269939422607422	1504747931.2208843	1504747945.6742775	14.45339322090149	0.2408898870150248
4812	4812	DONE	18.268770217895508	1504747953.3689566	1504747976.3978486	23.028892040252686	0.3838148673375448
4870	4870	DONE	19.284465789794922	1504749256.8587914	1504749277.578552	20.71976065635681	0.3453293442726135
4832	4832	DONE	16.81794548034668	1504748468.5857284	1504748480.007331	11.421602487564087	0.19036004145940144
4796	4796	DONE	17.112890243530273	1504747530.4732008	1504747554.2609963	23.787795543670654	0.3964632590611776
4816	4816	DONE	18.268369674682617	1504748041.3136592	1504748046.1225638	4.808904647827148	0.08014841079711914
4809	4809	DONE	16.578638076782227	1504747883.4239995	1504747906.4517026	23.027703046798706	0.38379505077997844
4858	4858	DONE	12.52813720703125	1504748986.0199893	1504748990.6897316	4.6697423458099365	0.07782903909683228
4805	4805	DONE	17.6279296875	1504747781.6517546	1504747806.937101	25.285346269607544	0.4214224378267924
4803	4803	DONE	7.804651260375977	1504747730.7330759	1504747739.525554	8.792478084564209	0.1465413014094035
4802	4802	DONE	18.268434524536133	1504747695.5575595	1504747722.756482	27.198922395706177	0.4533153732617696
4808	4808	DONE	29.352575302124023	1504747863.3554552	1504747875.4310644	12.07560920715332	0.20126015345255535
4799	4799	DONE	57.502906799316406	1504747606.3207934	1504747633.7563987	27.43560528755188	0.45726008812586466
4813	4813	DONE	29.249526977539062	1504747984.479867	1504747996.5786555	12.098788499832153	0.20164647499720256
4765	4765	DONE	8.344669342041016	1504746758.7552335	1504746766.4581807	7.70294713973999	0.12838245232899984
4773	4773	DONE	12.527759552001953	1504746920.6923888	1504746936.8648415	16.172452688217163	0.2695408781369527
4768	4768	DONE	12.527532577514648	1504746829.7137082	1504746834.7818613	5.068153142929077	0.08446921904881795
4750	4750	DONE	16.510610580444336	1504746354.9972107	1504746377.870995	22.87378430366516	0.38122973839441937
4747	4747	DONE	15.261072158813477	1504746282.1004355	1504746303.5717995	21.47136402130127	0.3578560670216878
4978	4978	DONE	7.911891937255859	1504751920.275975	1504751929.0970154	8.821040391921997	0.1470173398653666
4932	4932	DONE	7.096853256225586	1504750734.7077408	1504750742.927859	8.220118284225464	0.13700197140375772
4898	4898	DONE	12.526378631591797	1504749997.64874	1504750012.9381187	15.289378643035889	0.2548229773839315
4885	4885	DONE	25.045927047729492	1504749678.5830433	1504749697.7252934	19.142250061035156	0.3190375010172526
4744	4744	DONE	31.54458999633789	1504746189.3182058	1504746209.9871862	20.668980360031128	0.3444830060005188
4748	4748	DONE	8.372709274291992	1504746311.6317315	1504746320.1997435	8.568011999130249	0.14280019998550414
4917	4917	DONE	13.559167861938477	1504750418.8163793	1504750429.5999498	10.783570528030396	0.17972617546717326
4741	4741	DONE	18.26932144165039	1504746103.8226388	1504746129.5751574	25.75251865386963	0.4292086442311605
4810	4810	DONE	8.413921356201172	1504747914.5245261	1504747923.100941	8.576414823532104	0.1429402470588684
4758	4758	DONE	13.73383903503418	1504746568.3118618	1504746593.403862	25.092000246047974	0.41820000410079955
4739	4739	DONE	12.526512145996094	1504746066.7355058	1504746082.3787935	15.643287658691406	0.2607214609781901
4735	4735	DONE	18.268871307373047	1504745978.6925452	1504745983.6628187	4.970273494720459	0.08283789157867431
4734	4734	DONE	8.357675552368164	1504745962.9356854	1504745970.7149122	7.779226779937744	0.12965377966562908
4732	4732	DONE	14.60725212097168	1504745923.3472538	1504745935.8103735	12.463119745254517	0.2077186624209086
4743	4743	DONE	28.882230758666992	1504746151.3160355	1504746181.3048546	29.988819122314453	0.4998136520385742
4771	4771	DONE	12.527982711791992	1504746894.3658345	1504746899.372273	5.006438493728638	0.08344064156214397
4751	4751	DONE	12.527488708496094	1504746385.772799	1504746401.923941	16.15114188194275	0.26918569803237913
4757	4757	DONE	12.709846496582031	1504746544.615323	1504746560.3301594	15.714836359024048	0.26191393931706747
4776	4776	DONE	63.69725227355957	1504747005.5259893	1504747037.7921548	32.26616549491882	0.5377694249153138
4767	4767	DONE	28.156734466552734	1504746792.7112148	1504746821.705084	28.993869304656982	0.4832311550776164
4764	4764	DONE	22.28054428100586	1504746733.8765602	1504746750.6812427	16.80468249320984	0.2800780415534973
4763	4763	DONE	12.527027130126953	1504746710.9590743	1504746725.6410604	14.681986093521118	0.24469976822535197
4798	4798	DONE	15.023447036743164	1504747586.866519	1504747598.2462432	11.379724264144897	0.18966207106908162
4791	4791	DONE	18.012956619262695	1504747399.8333137	1504747405.1848001	5.351486444473267	0.08919144074122111
4782	4782	DONE	15.409645080566406	1504747158.4766433	1504747170.0297446	11.553101301193237	0.19255168835322062
4755	4755	DONE	18.267831802368164	1504746481.031445	1504746506.742135	25.710690021514893	0.42851150035858154
4766	4766	DONE	12.520248413085938	1504746774.7378929	1504746784.6716661	9.933773279190063	0.16556288798650107
4760	4760	DONE	37.586639404296875	1504746627.4517772	1504746645.2990098	17.847232580184937	0.2974538763364156
4980	4980	DONE	12.527381896972656	1504751962.0960753	1504751972.3446822	10.24860692024231	0.17081011533737184
4838	4838	DONE	12.527090072631836	1504748580.4886343	1504748596.2310185	15.742384195327759	0.26237306992212933
4826	4826	DONE	15.847206115722656	1504748307.1444163	1504748319.6387854	12.49436902999878	0.20823948383331298
4933	4933	DONE	16.04435157775879	1504750751.5927835	1504750775.260296	23.66751265525818	0.394458544254303
4822	4822	DONE	31.762161254882812	1504748202.304479	1504748224.1785989	21.874119997024536	0.3645686666170756
4806	4806	DONE	12.52806282043457	1504747815.0699751	1504747822.9537678	7.8837926387786865	0.1313965439796448
4775	4775	DONE	9.754331588745117	1504746984.331493	1504746997.5154438	13.183950901031494	0.21973251501719157
4575	4575	DONE	13.628992080688477	1504742360.6542306	1504742371.314456	10.66022539138794	0.177670423189799
4617	4617	DONE	12.529163360595703	1504743175.3348675	1504743190.49858	15.163712501525879	0.25272854169209796
4544	4544	DONE	12.518880844116211	1504741661.2451997	1504741671.1249182	9.879718542098999	0.16466197570164998
4573	4573	DONE	12.520954132080078	1504742325.1182895	1504742335.6273026	10.509013175964355	0.17515021959940594
4541	4541	DONE	16.4681396484375	1504741592.8335695	1504741616.1746078	23.3410382270813	0.3890173037846883
4616	4616	DONE	12.526174545288086	1504743150.9557421	1504743166.5234842	15.567742109298706	0.2594623684883118
4310	4310	DONE	12.927490234375	1504736468.1009445	1504736478.6914754	10.59053087234497	0.1765088478724162
4497	4497	DONE	12.526603698730469	1504740452.0719655	1504740467.8001652	15.72819972038269	0.2621366620063782
4304	4304	DONE	9.755836486816406	1504736360.4316509	1504736365.8737757	5.442124843597412	0.09070208072662353
4540	4540	DONE	18.27136993408203	1504741568.745952	1504741584.966429	16.22047710418701	0.27034128506978355
4307	4307	DONE	12.528526306152344	1504736405.4905128	1504736410.1500247	4.6595118045806885	0.07765853007634481
4572	4572	DONE	57.500450134277344	1504742289.317082	1504742317.3985817	28.081499814987183	0.46802499691645305
4303	4303	DONE	12.52560043334961	1504736348.0679636	1504736353.6791286	5.6111650466918945	0.0935194174448649
4301	4301	DONE	57.50299835205078	1504736292.8345015	1504736323.1259668	30.291465282440186	0.5048577547073364
4296	4296	DONE	15.849031448364258	1504736122.0883644	1504736134.006233	11.917868614196777	0.1986311435699463
4295	4295	DONE	14.54701042175293	1504736101.619074	1504736114.5031767	12.884102582931519	0.21473504304885865
4293	4293	DONE	13.34157943725586	1504736069.497723	1504736080.87519	11.377466917037964	0.1896244486172994
4292	4292	DONE	15.911447525024414	1504736049.9838116	1504736062.0951314	12.111319780349731	0.20185532967249553
4305	4305	DONE	20.937545776367188	1504736373.4717796	1504736382.3193116	8.847532033920288	0.1474588672320048
4306	4306	DONE	6.961912155151367	1504736389.7490819	1504736398.231698	8.482616186141968	0.14137693643569946
4430	4430	DONE	12.520540237426758	1504739140.0901966	1504739150.334483	10.244286298751831	0.1707381049791972
4335	4335	DONE	21.79058837890625	1504737082.2080185	1504737095.224177	13.01615834236145	0.21693597237269083
4319	4319	DONE	12.526067733764648	1504736697.112297	1504736702.9222965	5.809999465942383	0.09683332443237305
4320	4320	DONE	63.70736312866211	1504736711.5692675	1504736750.1686482	38.59938073158264	0.643323012193044
4353	4353	DONE	14.372335433959961	1504737539.4016166	1504737549.5948253	10.193208694458008	0.16988681157430013
4337	4337	DONE	12.52853775024414	1504737164.6655343	1504737189.4642856	24.79875135421753	0.41331252257029216
4322	4322	DONE	12.527847290039062	1504736772.1909573	1504736777.9826088	5.791651487350464	0.0965275247891744
4317	4317	DONE	28.148996353149414	1504736653.3379598	1504736669.5512397	16.213279962539673	0.27022133270899457
4316	4316	DONE	28.74675750732422	1504736629.422912	1504736644.562878	15.139966011047363	0.25233276685078937
4318	4318	DONE	14.049591064453125	1504736678.0396333	1504736689.4634728	11.423839569091797	0.19039732615152996
4313	4313	DONE	52.40129852294922	1504736535.0661788	1504736562.964616	27.89843726158142	0.46497395435969036
4315	4315	DONE	12.519697189331055	1504736610.7603204	1504736621.2994325	10.539112091064453	0.17565186818440756
4312	4312	DONE	12.526046752929688	1504736511.036165	1504736527.5408273	16.50466227531433	0.27507770458857217
4311	4311	DONE	12.526042938232422	1504736486.9728348	1504736502.9775999	16.004765033721924	0.2667460838953654
4309	4309	DONE	12.527725219726562	1504736455.4333932	1504736461.1534903	5.720097064971924	0.0953349510828654
4308	4308	DONE	47.4887638092041	1504736417.7679503	1504736447.3803835	29.612433195114136	0.49354055325190227
4386	4386	DONE	18.268524169921875	1504738178.6468513	1504738195.0775247	16.430673360824585	0.2738445560137431
4391	4391	DONE	16.68373680114746	1504738282.7458076	1504738307.8261774	25.08036971092224	0.41800616184870404
4351	4351	DONE	12.520864486694336	1504737503.3807406	1504737513.4445262	10.063785552978516	0.1677297592163086
4321	4321	DONE	12.525794982910156	1504736757.4966853	1504736764.1986454	6.70196008682251	0.11169933478037516
4354	4354	DONE	12.520700454711914	1504737558.450922	1504737568.400175	9.94925308227539	0.16582088470458983
4299	4299	DONE	63.11769485473633	1504736221.1268551	1504736269.6065693	48.479714155197144	0.8079952359199524
4302	4302	DONE	8.353021621704102	1504736330.6164348	1504736338.7785387	8.16210389137268	0.13603506485621134
4260	4260	DONE	12.52664566040039	1504735302.4202812	1504735320.887834	18.46755290031433	0.30779254833857217
4289	4289	DONE	12.526254653930664	1504735983.899485	1504736000.2206252	16.32114005088806	0.27201900084813435
4284	4284	DONE	13.706104278564453	1504735864.7450497	1504735877.3548696	12.609819889068604	0.21016366481781007
4278	4278	DONE	14.37673568725586	1504735731.8991485	1504735742.0133297	10.114181280136108	0.1685696880022685
4267	4267	DONE	57.503379821777344	1504735488.113377	1504735520.1523824	32.039005279541016	0.5339834213256835
4268	4268	DONE	12.52739143371582	1504735527.5319018	1504735533.0095248	5.477622985839844	0.09129371643066406
